PyTorch Version: 1.5.0
CUDA device available: True
Using CUDA device: cuda:5
Random Seed: 1
Task Importance Weight: 0
Output Path: cacd-coral__seed1
Script: cacd-coral.py
Epoch: 001/200 | Batch 0000/0448 | Cost: 35.6912
Epoch: 039/200 | Batch 0350/0448 | Cost: 7.9899
Epoch: 039/200 | Batch 0400/0448 | Cost: 7.8124
MAE/RMSE: | Current Valid: 5.42/7.51 Ep. 38 | Best Valid : 5.42/7.51 Ep. 38
Time elapsed: 90.75 min
Epoch: 040/200 | Batch 0000/0448 | Cost: 7.4557
Epoch: 040/200 | Batch 0050/0448 | Cost: 6.9734
Epoch: 040/200 | Batch 0100/0448 | Cost: 6.8596
Epoch: 040/200 | Batch 0150/0448 | Cost: 7.6030
Epoch: 040/200 | Batch 0200/0448 | Cost: 7.4350
Epoch: 040/200 | Batch 0250/0448 | Cost: 6.8036
Epoch: 040/200 | Batch 0300/0448 | Cost: 7.4084
Epoch: 040/200 | Batch 0350/0448 | Cost: 7.2376
Epoch: 040/200 | Batch 0400/0448 | Cost: 7.3709
MAE/RMSE: | Current Valid: 5.93/8.07 Ep. 39 | Best Valid : 5.42/7.51 Ep. 38
Time elapsed: 93.14 min
Epoch: 041/200 | Batch 0000/0448 | Cost: 7.1077
Epoch: 041/200 | Batch 0050/0448 | Cost: 6.5634
Epoch: 041/200 | Batch 0100/0448 | Cost: 7.5224
Epoch: 041/200 | Batch 0150/0448 | Cost: 6.9544
Epoch: 041/200 | Batch 0200/0448 | Cost: 6.6170
Epoch: 041/200 | Batch 0250/0448 | Cost: 7.4990
Epoch: 041/200 | Batch 0300/0448 | Cost: 6.6979
Epoch: 041/200 | Batch 0350/0448 | Cost: 6.9123
Epoch: 041/200 | Batch 0400/0448 | Cost: 6.5979
MAE/RMSE: | Current Valid: 5.41/7.54 Ep. 40 | Best Valid : 5.41/7.54 Ep. 40
Time elapsed: 95.76 min
Epoch: 042/200 | Batch 0000/0448 | Cost: 6.6451
Epoch: 042/200 | Batch 0050/0448 | Cost: 7.4803
Epoch: 042/200 | Batch 0100/0448 | Cost: 6.6160
Epoch: 042/200 | Batch 0150/0448 | Cost: 6.9761
Epoch: 042/200 | Batch 0200/0448 | Cost: 6.9092
Epoch: 042/200 | Batch 0250/0448 | Cost: 7.1452
Epoch: 042/200 | Batch 0300/0448 | Cost: 7.1262
Epoch: 042/200 | Batch 0350/0448 | Cost: 6.7876
Epoch: 042/200 | Batch 0400/0448 | Cost: 6.9058
MAE/RMSE: | Current Valid: 5.86/8.03 Ep. 41 | Best Valid : 5.41/7.54 Ep. 40
Time elapsed: 98.25 min
Epoch: 043/200 | Batch 0000/0448 | Cost: 6.7599
Epoch: 043/200 | Batch 0050/0448 | Cost: 6.4428
Epoch: 043/200 | Batch 0100/0448 | Cost: 6.9678
Epoch: 043/200 | Batch 0150/0448 | Cost: 6.6068
Epoch: 043/200 | Batch 0200/0448 | Cost: 6.7139
Epoch: 043/200 | Batch 0250/0448 | Cost: 6.4310
Epoch: 043/200 | Batch 0300/0448 | Cost: 6.9169
Epoch: 043/200 | Batch 0350/0448 | Cost: 6.9656
Epoch: 043/200 | Batch 0400/0448 | Cost: 6.8656
MAE/RMSE: | Current Valid: 5.57/7.61 Ep. 42 | Best Valid : 5.41/7.54 Ep. 40
Time elapsed: 100.61 min
Epoch: 044/200 | Batch 0000/0448 | Cost: 6.3821
Epoch: 044/200 | Batch 0050/0448 | Cost: 6.1659
Epoch: 044/200 | Batch 0100/0448 | Cost: 7.2351
Epoch: 044/200 | Batch 0150/0448 | Cost: 6.7740
Epoch: 044/200 | Batch 0200/0448 | Cost: 6.6985
Epoch: 044/200 | Batch 0250/0448 | Cost: 6.5987
Epoch: 044/200 | Batch 0300/0448 | Cost: 6.3771
Epoch: 044/200 | Batch 0350/0448 | Cost: 7.6824
Epoch: 044/200 | Batch 0400/0448 | Cost: 6.6942
MAE/RMSE: | Current Valid: 5.38/7.48 Ep. 43 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 102.95 min
Epoch: 045/200 | Batch 0000/0448 | Cost: 6.8083
Epoch: 045/200 | Batch 0050/0448 | Cost: 6.3611
Epoch: 045/200 | Batch 0100/0448 | Cost: 6.3820
Epoch: 045/200 | Batch 0150/0448 | Cost: 6.1203
Epoch: 045/200 | Batch 0200/0448 | Cost: 6.5908
Epoch: 045/200 | Batch 0250/0448 | Cost: 7.0508
Epoch: 045/200 | Batch 0300/0448 | Cost: 6.8980
Epoch: 045/200 | Batch 0350/0448 | Cost: 6.3593
Epoch: 045/200 | Batch 0400/0448 | Cost: 6.0453
MAE/RMSE: | Current Valid: 5.39/7.47 Ep. 44 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 105.27 min
Epoch: 046/200 | Batch 0000/0448 | Cost: 6.3148
Epoch: 046/200 | Batch 0050/0448 | Cost: 6.2993
Epoch: 046/200 | Batch 0100/0448 | Cost: 6.1600
Epoch: 046/200 | Batch 0150/0448 | Cost: 6.2805
Epoch: 046/200 | Batch 0200/0448 | Cost: 6.7984
Epoch: 046/200 | Batch 0250/0448 | Cost: 6.4414
Epoch: 046/200 | Batch 0300/0448 | Cost: 7.1384
Epoch: 046/200 | Batch 0350/0448 | Cost: 7.3379
Epoch: 046/200 | Batch 0400/0448 | Cost: 6.7889
MAE/RMSE: | Current Valid: 5.44/7.54 Ep. 45 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 107.62 min
Epoch: 047/200 | Batch 0000/0448 | Cost: 6.2749
Epoch: 047/200 | Batch 0050/0448 | Cost: 6.0844
Epoch: 047/200 | Batch 0100/0448 | Cost: 5.9926
Epoch: 047/200 | Batch 0150/0448 | Cost: 6.6772
Epoch: 047/200 | Batch 0200/0448 | Cost: 6.2446
Epoch: 047/200 | Batch 0250/0448 | Cost: 6.3439
Epoch: 047/200 | Batch 0300/0448 | Cost: 6.5015
Epoch: 047/200 | Batch 0350/0448 | Cost: 6.1137
Epoch: 047/200 | Batch 0400/0448 | Cost: 6.0044
MAE/RMSE: | Current Valid: 5.60/7.67 Ep. 46 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 109.96 min
Epoch: 048/200 | Batch 0000/0448 | Cost: 6.1856
Epoch: 048/200 | Batch 0050/0448 | Cost: 5.8540
Epoch: 048/200 | Batch 0100/0448 | Cost: 6.1898
Epoch: 048/200 | Batch 0150/0448 | Cost: 6.1927
Epoch: 048/200 | Batch 0200/0448 | Cost: 6.0398
Epoch: 048/200 | Batch 0250/0448 | Cost: 7.2494
Epoch: 048/200 | Batch 0300/0448 | Cost: 6.3335
Epoch: 048/200 | Batch 0350/0448 | Cost: 6.1684
Epoch: 048/200 | Batch 0400/0448 | Cost: 6.5747
MAE/RMSE: | Current Valid: 5.39/7.47 Ep. 47 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 112.30 min
Epoch: 049/200 | Batch 0000/0448 | Cost: 6.2812
Epoch: 049/200 | Batch 0050/0448 | Cost: 6.1035
Epoch: 049/200 | Batch 0100/0448 | Cost: 6.5210
Epoch: 049/200 | Batch 0150/0448 | Cost: 6.3984
Epoch: 049/200 | Batch 0200/0448 | Cost: 7.1012
Epoch: 049/200 | Batch 0250/0448 | Cost: 6.5050
Epoch: 049/200 | Batch 0300/0448 | Cost: 5.7645
Epoch: 049/200 | Batch 0350/0448 | Cost: 6.1256
Epoch: 049/200 | Batch 0400/0448 | Cost: 6.0503
MAE/RMSE: | Current Valid: 5.54/7.66 Ep. 48 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 114.63 min
Epoch: 050/200 | Batch 0000/0448 | Cost: 6.1751
Epoch: 050/200 | Batch 0050/0448 | Cost: 6.1322
Epoch: 050/200 | Batch 0100/0448 | Cost: 5.8087
Epoch: 050/200 | Batch 0150/0448 | Cost: 5.9322
Epoch: 050/200 | Batch 0200/0448 | Cost: 6.3716
Epoch: 050/200 | Batch 0250/0448 | Cost: 5.9393
Epoch: 050/200 | Batch 0300/0448 | Cost: 6.0426
Epoch: 050/200 | Batch 0350/0448 | Cost: 6.3941
Epoch: 050/200 | Batch 0400/0448 | Cost: 6.1582
MAE/RMSE: | Current Valid: 5.48/7.62 Ep. 49 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 116.96 min
Epoch: 051/200 | Batch 0000/0448 | Cost: 5.4994
Epoch: 051/200 | Batch 0050/0448 | Cost: 5.8704
Epoch: 051/200 | Batch 0100/0448 | Cost: 5.7380
Epoch: 051/200 | Batch 0150/0448 | Cost: 5.5887
Epoch: 051/200 | Batch 0200/0448 | Cost: 5.7977
Epoch: 051/200 | Batch 0250/0448 | Cost: 6.0533
Epoch: 051/200 | Batch 0300/0448 | Cost: 5.8782
Epoch: 051/200 | Batch 0350/0448 | Cost: 7.0330
Epoch: 051/200 | Batch 0400/0448 | Cost: 6.2138
MAE/RMSE: | Current Valid: 6.25/8.42 Ep. 50 | Best Valid : 5.38/7.48 Ep. 43
Time elapsed: 119.31 min
Epoch: 052/200 | Batch 0000/0448 | Cost: 6.0286
Epoch: 052/200 | Batch 0050/0448 | Cost: 5.7723
Epoch: 052/200 | Batch 0100/0448 | Cost: 5.8241
Epoch: 052/200 | Batch 0150/0448 | Cost: 5.4802
Epoch: 052/200 | Batch 0200/0448 | Cost: 5.8723
Epoch: 052/200 | Batch 0250/0448 | Cost: 6.1218
Epoch: 052/200 | Batch 0300/0448 | Cost: 6.1464
Epoch: 052/200 | Batch 0350/0448 | Cost: 6.3365
Epoch: 052/200 | Batch 0400/0448 | Cost: 5.9333
MAE/RMSE: | Current Valid: 5.35/7.45 Ep. 51 | Best Valid : 5.35/7.45 Ep. 51
Time elapsed: 121.65 min
Epoch: 053/200 | Batch 0000/0448 | Cost: 5.7997
Epoch: 053/200 | Batch 0050/0448 | Cost: 5.9859
Epoch: 053/200 | Batch 0100/0448 | Cost: 6.2888
Epoch: 053/200 | Batch 0150/0448 | Cost: 5.5907
Epoch: 053/200 | Batch 0200/0448 | Cost: 5.8039
Epoch: 053/200 | Batch 0250/0448 | Cost: 6.2697
Epoch: 053/200 | Batch 0300/0448 | Cost: 5.3902
Epoch: 053/200 | Batch 0350/0448 | Cost: 5.6563
Epoch: 053/200 | Batch 0400/0448 | Cost: 6.5578
MAE/RMSE: | Current Valid: 5.29/7.43 Ep. 52 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 123.98 min
Epoch: 054/200 | Batch 0000/0448 | Cost: 5.5198
Epoch: 054/200 | Batch 0050/0448 | Cost: 5.4726
Epoch: 054/200 | Batch 0100/0448 | Cost: 5.2398
Epoch: 054/200 | Batch 0150/0448 | Cost: 5.6651
Epoch: 054/200 | Batch 0200/0448 | Cost: 5.8838
Epoch: 054/200 | Batch 0250/0448 | Cost: 5.4978
Epoch: 054/200 | Batch 0300/0448 | Cost: 5.2819
Epoch: 054/200 | Batch 0350/0448 | Cost: 5.4562
Epoch: 054/200 | Batch 0400/0448 | Cost: 6.1090
MAE/RMSE: | Current Valid: 5.43/7.54 Ep. 53 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 126.30 min
Epoch: 055/200 | Batch 0000/0448 | Cost: 5.4750
Epoch: 055/200 | Batch 0050/0448 | Cost: 5.3647
Epoch: 055/200 | Batch 0100/0448 | Cost: 5.9098
Epoch: 055/200 | Batch 0150/0448 | Cost: 5.4156
Epoch: 055/200 | Batch 0200/0448 | Cost: 5.4361
Epoch: 055/200 | Batch 0250/0448 | Cost: 6.3730
Epoch: 055/200 | Batch 0300/0448 | Cost: 5.5423
Epoch: 055/200 | Batch 0350/0448 | Cost: 5.3979
Epoch: 055/200 | Batch 0400/0448 | Cost: 5.4180
MAE/RMSE: | Current Valid: 5.33/7.46 Ep. 54 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 128.63 min
Epoch: 056/200 | Batch 0000/0448 | Cost: 5.4302
Epoch: 056/200 | Batch 0050/0448 | Cost: 5.3473
Epoch: 056/200 | Batch 0100/0448 | Cost: 5.5055
Epoch: 056/200 | Batch 0150/0448 | Cost: 5.4708
Epoch: 056/200 | Batch 0200/0448 | Cost: 6.4385
Epoch: 056/200 | Batch 0250/0448 | Cost: 5.7362
Epoch: 056/200 | Batch 0300/0448 | Cost: 5.5705
Epoch: 056/200 | Batch 0350/0448 | Cost: 5.5488
Epoch: 056/200 | Batch 0400/0448 | Cost: 5.5618
MAE/RMSE: | Current Valid: 5.42/7.57 Ep. 55 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 130.95 min
Epoch: 057/200 | Batch 0000/0448 | Cost: 4.9895
Epoch: 057/200 | Batch 0050/0448 | Cost: 5.2406
Epoch: 057/200 | Batch 0100/0448 | Cost: 5.3545
Epoch: 057/200 | Batch 0150/0448 | Cost: 5.8405
Epoch: 057/200 | Batch 0200/0448 | Cost: 5.6896
Epoch: 057/200 | Batch 0250/0448 | Cost: 5.6135
Epoch: 057/200 | Batch 0300/0448 | Cost: 5.5318
Epoch: 057/200 | Batch 0350/0448 | Cost: 6.5709
Epoch: 057/200 | Batch 0400/0448 | Cost: 5.3363
MAE/RMSE: | Current Valid: 5.51/7.66 Ep. 56 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 133.27 min
Epoch: 058/200 | Batch 0000/0448 | Cost: 5.5108
Epoch: 058/200 | Batch 0050/0448 | Cost: 5.3212
Epoch: 058/200 | Batch 0100/0448 | Cost: 5.4812
Epoch: 058/200 | Batch 0150/0448 | Cost: 5.1572
Epoch: 058/200 | Batch 0200/0448 | Cost: 5.5369
Epoch: 058/200 | Batch 0250/0448 | Cost: 5.7982
Epoch: 058/200 | Batch 0300/0448 | Cost: 5.6478
Epoch: 058/200 | Batch 0350/0448 | Cost: 5.8796
Epoch: 058/200 | Batch 0400/0448 | Cost: 5.9081
MAE/RMSE: | Current Valid: 5.43/7.49 Ep. 57 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 135.61 min
Epoch: 059/200 | Batch 0000/0448 | Cost: 5.6138
Epoch: 059/200 | Batch 0050/0448 | Cost: 5.6804
Epoch: 059/200 | Batch 0100/0448 | Cost: 6.0425
Epoch: 059/200 | Batch 0150/0448 | Cost: 5.0091
Epoch: 059/200 | Batch 0200/0448 | Cost: 5.6629
Epoch: 059/200 | Batch 0250/0448 | Cost: 6.2418
Epoch: 059/200 | Batch 0300/0448 | Cost: 5.8446
Epoch: 059/200 | Batch 0350/0448 | Cost: 6.0032
Epoch: 059/200 | Batch 0400/0448 | Cost: 5.4405
MAE/RMSE: | Current Valid: 5.39/7.56 Ep. 58 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 137.96 min
Epoch: 060/200 | Batch 0000/0448 | Cost: 5.6874
Epoch: 060/200 | Batch 0050/0448 | Cost: 4.9006
Epoch: 060/200 | Batch 0100/0448 | Cost: 5.2886
Epoch: 060/200 | Batch 0150/0448 | Cost: 5.3526
Epoch: 060/200 | Batch 0200/0448 | Cost: 5.5615
Epoch: 060/200 | Batch 0250/0448 | Cost: 5.5254
Epoch: 060/200 | Batch 0300/0448 | Cost: 5.8140
Epoch: 060/200 | Batch 0350/0448 | Cost: 5.3994
Epoch: 060/200 | Batch 0400/0448 | Cost: 5.4282
MAE/RMSE: | Current Valid: 5.44/7.62 Ep. 59 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 140.30 min
Epoch: 061/200 | Batch 0000/0448 | Cost: 5.8212
Epoch: 061/200 | Batch 0050/0448 | Cost: 5.4213
Epoch: 061/200 | Batch 0100/0448 | Cost: 6.4474
Epoch: 061/200 | Batch 0150/0448 | Cost: 5.2616
Epoch: 061/200 | Batch 0200/0448 | Cost: 5.1551
Epoch: 061/200 | Batch 0250/0448 | Cost: 5.5924
Epoch: 061/200 | Batch 0300/0448 | Cost: 4.9864
Epoch: 061/200 | Batch 0350/0448 | Cost: 5.4888
Epoch: 061/200 | Batch 0400/0448 | Cost: 4.9463
MAE/RMSE: | Current Valid: 5.54/7.70 Ep. 60 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 142.66 min
Epoch: 062/200 | Batch 0000/0448 | Cost: 4.8049
Epoch: 062/200 | Batch 0050/0448 | Cost: 4.9706
Epoch: 062/200 | Batch 0100/0448 | Cost: 6.2125
Epoch: 062/200 | Batch 0150/0448 | Cost: 5.4203
Epoch: 062/200 | Batch 0200/0448 | Cost: 5.4457
Epoch: 062/200 | Batch 0250/0448 | Cost: 5.2968
Epoch: 062/200 | Batch 0300/0448 | Cost: 5.5361
Epoch: 062/200 | Batch 0350/0448 | Cost: 5.4952
Epoch: 062/200 | Batch 0400/0448 | Cost: 6.1323
MAE/RMSE: | Current Valid: 5.48/7.67 Ep. 61 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 145.23 min
Epoch: 063/200 | Batch 0000/0448 | Cost: 5.1168
Epoch: 063/200 | Batch 0050/0448 | Cost: 6.0066
Epoch: 063/200 | Batch 0100/0448 | Cost: 4.8615
Epoch: 063/200 | Batch 0150/0448 | Cost: 5.7580
Epoch: 063/200 | Batch 0200/0448 | Cost: 5.6508
Epoch: 063/200 | Batch 0250/0448 | Cost: 5.4376
Epoch: 063/200 | Batch 0300/0448 | Cost: 6.1059
Epoch: 063/200 | Batch 0350/0448 | Cost: 6.0993
Epoch: 063/200 | Batch 0400/0448 | Cost: 5.4146
MAE/RMSE: | Current Valid: 5.32/7.49 Ep. 62 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 147.93 min
Epoch: 064/200 | Batch 0000/0448 | Cost: 4.8496
Epoch: 064/200 | Batch 0050/0448 | Cost: 4.9728
Epoch: 064/200 | Batch 0100/0448 | Cost: 6.2129
Epoch: 064/200 | Batch 0150/0448 | Cost: 5.1802
Epoch: 064/200 | Batch 0200/0448 | Cost: 5.4287
Epoch: 064/200 | Batch 0250/0448 | Cost: 4.9223
Epoch: 064/200 | Batch 0300/0448 | Cost: 5.4437
Epoch: 064/200 | Batch 0350/0448 | Cost: 5.1297
Epoch: 064/200 | Batch 0400/0448 | Cost: 5.5074
MAE/RMSE: | Current Valid: 5.53/7.67 Ep. 63 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 150.63 min
Epoch: 065/200 | Batch 0000/0448 | Cost: 5.7351
Epoch: 065/200 | Batch 0050/0448 | Cost: 5.0200
Epoch: 065/200 | Batch 0100/0448 | Cost: 5.9644
Epoch: 065/200 | Batch 0150/0448 | Cost: 4.8311
Epoch: 065/200 | Batch 0200/0448 | Cost: 5.0061
Epoch: 065/200 | Batch 0250/0448 | Cost: 5.2638
Epoch: 065/200 | Batch 0300/0448 | Cost: 5.1802
Epoch: 065/200 | Batch 0350/0448 | Cost: 5.2771
Epoch: 065/200 | Batch 0400/0448 | Cost: 5.0845
MAE/RMSE: | Current Valid: 5.42/7.66 Ep. 64 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 153.31 min
Epoch: 066/200 | Batch 0000/0448 | Cost: 5.2475
Epoch: 066/200 | Batch 0050/0448 | Cost: 5.0135
Epoch: 066/200 | Batch 0100/0448 | Cost: 5.3805
Epoch: 066/200 | Batch 0150/0448 | Cost: 5.7069
Epoch: 066/200 | Batch 0200/0448 | Cost: 5.2525
Epoch: 066/200 | Batch 0250/0448 | Cost: 5.3200
Epoch: 066/200 | Batch 0300/0448 | Cost: 5.3919
Epoch: 066/200 | Batch 0350/0448 | Cost: 5.1686
Epoch: 066/200 | Batch 0400/0448 | Cost: 5.3388
MAE/RMSE: | Current Valid: 5.38/7.58 Ep. 65 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 156.02 min
Epoch: 067/200 | Batch 0000/0448 | Cost: 4.9470
Epoch: 067/200 | Batch 0050/0448 | Cost: 4.8682
Epoch: 067/200 | Batch 0100/0448 | Cost: 4.5220
Epoch: 067/200 | Batch 0150/0448 | Cost: 5.2671
Epoch: 067/200 | Batch 0200/0448 | Cost: 4.4465
Epoch: 067/200 | Batch 0250/0448 | Cost: 5.3433
Epoch: 067/200 | Batch 0300/0448 | Cost: 4.9009
Epoch: 067/200 | Batch 0350/0448 | Cost: 5.1515
Epoch: 067/200 | Batch 0400/0448 | Cost: 4.8722
MAE/RMSE: | Current Valid: 5.30/7.44 Ep. 66 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 158.43 min
Epoch: 068/200 | Batch 0000/0448 | Cost: 4.7583
Epoch: 068/200 | Batch 0050/0448 | Cost: 4.5477
Epoch: 068/200 | Batch 0100/0448 | Cost: 5.0615
Epoch: 068/200 | Batch 0150/0448 | Cost: 5.3073
Epoch: 068/200 | Batch 0200/0448 | Cost: 5.2301
Epoch: 068/200 | Batch 0250/0448 | Cost: 4.8508
Epoch: 068/200 | Batch 0300/0448 | Cost: 4.6841
Epoch: 068/200 | Batch 0350/0448 | Cost: 4.8936
Epoch: 068/200 | Batch 0400/0448 | Cost: 4.5719
MAE/RMSE: | Current Valid: 5.32/7.49 Ep. 67 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 160.77 min
Epoch: 069/200 | Batch 0000/0448 | Cost: 5.1468
Epoch: 069/200 | Batch 0050/0448 | Cost: 6.1212
Epoch: 069/200 | Batch 0100/0448 | Cost: 4.4731
Epoch: 069/200 | Batch 0150/0448 | Cost: 5.1721
Epoch: 069/200 | Batch 0200/0448 | Cost: 4.5120
Epoch: 069/200 | Batch 0250/0448 | Cost: 4.9065
Epoch: 069/200 | Batch 0300/0448 | Cost: 4.5956
Epoch: 069/200 | Batch 0350/0448 | Cost: 5.3570
Epoch: 069/200 | Batch 0400/0448 | Cost: 5.5776
MAE/RMSE: | Current Valid: 5.40/7.59 Ep. 68 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 163.11 min
Epoch: 070/200 | Batch 0000/0448 | Cost: 4.9103
Epoch: 070/200 | Batch 0050/0448 | Cost: 4.9293
Epoch: 070/200 | Batch 0100/0448 | Cost: 5.8168
Epoch: 070/200 | Batch 0150/0448 | Cost: 5.5697
Epoch: 070/200 | Batch 0200/0448 | Cost: 5.3295
Epoch: 070/200 | Batch 0250/0448 | Cost: 5.7702
Epoch: 070/200 | Batch 0300/0448 | Cost: 5.3033
Epoch: 070/200 | Batch 0350/0448 | Cost: 4.8669
Epoch: 070/200 | Batch 0400/0448 | Cost: 4.7713
MAE/RMSE: | Current Valid: 5.33/7.46 Ep. 69 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 165.44 min
Epoch: 071/200 | Batch 0000/0448 | Cost: 4.7582
Epoch: 071/200 | Batch 0050/0448 | Cost: 5.4297
Epoch: 071/200 | Batch 0100/0448 | Cost: 5.2341
Epoch: 071/200 | Batch 0150/0448 | Cost: 4.7412
Epoch: 071/200 | Batch 0200/0448 | Cost: 4.8877
Epoch: 071/200 | Batch 0250/0448 | Cost: 5.4875
Epoch: 071/200 | Batch 0300/0448 | Cost: 4.3969
Epoch: 071/200 | Batch 0350/0448 | Cost: 4.7874
Epoch: 071/200 | Batch 0400/0448 | Cost: 4.8263
MAE/RMSE: | Current Valid: 5.77/8.05 Ep. 70 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 167.78 min
Epoch: 072/200 | Batch 0000/0448 | Cost: 4.5019
Epoch: 072/200 | Batch 0050/0448 | Cost: 4.6032
Epoch: 072/200 | Batch 0100/0448 | Cost: 4.8201
Epoch: 072/200 | Batch 0150/0448 | Cost: 4.7226
Epoch: 072/200 | Batch 0200/0448 | Cost: 4.8178
Epoch: 072/200 | Batch 0250/0448 | Cost: 4.9699
Epoch: 072/200 | Batch 0300/0448 | Cost: 4.4718
Epoch: 072/200 | Batch 0350/0448 | Cost: 4.9999
Epoch: 072/200 | Batch 0400/0448 | Cost: 4.6150
MAE/RMSE: | Current Valid: 5.31/7.48 Ep. 71 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 170.13 min
Epoch: 073/200 | Batch 0000/0448 | Cost: 5.0564
Epoch: 073/200 | Batch 0050/0448 | Cost: 4.7135
Epoch: 073/200 | Batch 0100/0448 | Cost: 4.4904
Epoch: 073/200 | Batch 0150/0448 | Cost: 4.1874
Epoch: 073/200 | Batch 0200/0448 | Cost: 4.8659
Epoch: 073/200 | Batch 0250/0448 | Cost: 4.4652
Epoch: 073/200 | Batch 0300/0448 | Cost: 4.7891
Epoch: 073/200 | Batch 0350/0448 | Cost: 5.5213
Epoch: 073/200 | Batch 0400/0448 | Cost: 4.5609
MAE/RMSE: | Current Valid: 5.65/7.86 Ep. 72 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 172.48 min
Epoch: 074/200 | Batch 0000/0448 | Cost: 4.9756
Epoch: 074/200 | Batch 0050/0448 | Cost: 4.5853
Epoch: 074/200 | Batch 0100/0448 | Cost: 5.3303
Epoch: 074/200 | Batch 0150/0448 | Cost: 5.8124
Epoch: 074/200 | Batch 0200/0448 | Cost: 5.1511
Epoch: 074/200 | Batch 0250/0448 | Cost: 5.1762
Epoch: 074/200 | Batch 0300/0448 | Cost: 4.9602
Epoch: 074/200 | Batch 0350/0448 | Cost: 5.4275
Epoch: 074/200 | Batch 0400/0448 | Cost: 5.6480
MAE/RMSE: | Current Valid: 5.30/7.49 Ep. 73 | Best Valid : 5.29/7.43 Ep. 52
Time elapsed: 174.83 min
Epoch: 075/200 | Batch 0000/0448 | Cost: 4.6668
Epoch: 075/200 | Batch 0050/0448 | Cost: 4.8415
Epoch: 075/200 | Batch 0100/0448 | Cost: 4.6283
Epoch: 075/200 | Batch 0150/0448 | Cost: 5.4998
Epoch: 075/200 | Batch 0200/0448 | Cost: 5.9133
Epoch: 075/200 | Batch 0250/0448 | Cost: 5.4911
Epoch: 075/200 | Batch 0300/0448 | Cost: 5.1394
Epoch: 075/200 | Batch 0350/0448 | Cost: 4.6363
Epoch: 075/200 | Batch 0400/0448 | Cost: 5.4433
MAE/RMSE: | Current Valid: 5.27/7.47 Ep. 74 | Best Valid : 5.27/7.47 Ep. 74
Time elapsed: 177.17 min
Epoch: 076/200 | Batch 0000/0448 | Cost: 5.5782
Epoch: 076/200 | Batch 0050/0448 | Cost: 4.5726
Epoch: 076/200 | Batch 0100/0448 | Cost: 4.4860
Epoch: 076/200 | Batch 0150/0448 | Cost: 4.9246
Epoch: 076/200 | Batch 0200/0448 | Cost: 5.1342
Epoch: 076/200 | Batch 0250/0448 | Cost: 5.7339
Epoch: 076/200 | Batch 0300/0448 | Cost: 4.6816
Epoch: 076/200 | Batch 0350/0448 | Cost: 4.6208
Epoch: 076/200 | Batch 0400/0448 | Cost: 4.7781
MAE/RMSE: | Current Valid: 5.46/7.62 Ep. 75 | Best Valid : 5.27/7.47 Ep. 74
Time elapsed: 179.50 min
Epoch: 077/200 | Batch 0000/0448 | Cost: 4.3270
Epoch: 077/200 | Batch 0050/0448 | Cost: 4.4047
Epoch: 077/200 | Batch 0100/0448 | Cost: 4.3872
Epoch: 077/200 | Batch 0150/0448 | Cost: 4.6183
Epoch: 077/200 | Batch 0200/0448 | Cost: 4.9125
Epoch: 077/200 | Batch 0250/0448 | Cost: 5.0067
Epoch: 077/200 | Batch 0300/0448 | Cost: 4.2247
Epoch: 077/200 | Batch 0350/0448 | Cost: 5.0890
Epoch: 077/200 | Batch 0400/0448 | Cost: 5.5233
MAE/RMSE: | Current Valid: 5.38/7.53 Ep. 76 | Best Valid : 5.27/7.47 Ep. 74
Time elapsed: 181.84 min
Epoch: 078/200 | Batch 0000/0448 | Cost: 4.3171
Epoch: 078/200 | Batch 0050/0448 | Cost: 4.9310
Epoch: 078/200 | Batch 0100/0448 | Cost: 4.1961
Epoch: 078/200 | Batch 0150/0448 | Cost: 4.4897
Epoch: 078/200 | Batch 0200/0448 | Cost: 4.4678
