PyTorch Version: 1.5.0
CUDA device available: True
Using CUDA device: cuda:7
Random Seed: 2
Task Importance Weight: 0
Output Path: afad-coral__seed2
Script: afad-coral.py
Epoch: 001/200 | Batch 0000/0462 | Cost: 18.5486
Epoch: 036/200 | Batch 0250/0462 | Cost: 3.6397
Epoch: 036/200 | Batch 0300/0462 | Cost: 3.5954
Epoch: 036/200 | Batch 0350/0462 | Cost: 3.7088
Epoch: 036/200 | Batch 0400/0462 | Cost: 4.0497
Epoch: 036/200 | Batch 0450/0462 | Cost: 3.7387
MAE/RMSE: | Current Valid: 6.10/7.48 Ep. 35 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 86.54 min
Epoch: 037/200 | Batch 0000/0462 | Cost: 3.6289
Epoch: 037/200 | Batch 0050/0462 | Cost: 3.5274
Epoch: 037/200 | Batch 0100/0462 | Cost: 3.5430
Epoch: 037/200 | Batch 0150/0462 | Cost: 3.6792
Epoch: 037/200 | Batch 0200/0462 | Cost: 3.8357
Epoch: 037/200 | Batch 0250/0462 | Cost: 3.6369
Epoch: 037/200 | Batch 0300/0462 | Cost: 3.7656
Epoch: 037/200 | Batch 0350/0462 | Cost: 3.6590
Epoch: 037/200 | Batch 0400/0462 | Cost: 3.5243
Epoch: 037/200 | Batch 0450/0462 | Cost: 3.8135
MAE/RMSE: | Current Valid: 5.63/6.93 Ep. 36 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 89.03 min
Epoch: 038/200 | Batch 0000/0462 | Cost: 3.5126
Epoch: 038/200 | Batch 0050/0462 | Cost: 3.3814
Epoch: 038/200 | Batch 0100/0462 | Cost: 3.7116
Epoch: 038/200 | Batch 0150/0462 | Cost: 3.4057
Epoch: 038/200 | Batch 0200/0462 | Cost: 3.4536
Epoch: 038/200 | Batch 0250/0462 | Cost: 3.4049
Epoch: 038/200 | Batch 0300/0462 | Cost: 3.4410
Epoch: 038/200 | Batch 0350/0462 | Cost: 3.6483
Epoch: 038/200 | Batch 0400/0462 | Cost: 3.5353
Epoch: 038/200 | Batch 0450/0462 | Cost: 3.5665
MAE/RMSE: | Current Valid: 5.68/7.07 Ep. 37 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 91.51 min
Epoch: 039/200 | Batch 0000/0462 | Cost: 3.1336
Epoch: 039/200 | Batch 0050/0462 | Cost: 3.6592
Epoch: 039/200 | Batch 0100/0462 | Cost: 3.5825
Epoch: 039/200 | Batch 0150/0462 | Cost: 3.2594
Epoch: 039/200 | Batch 0200/0462 | Cost: 3.3476
Epoch: 039/200 | Batch 0250/0462 | Cost: 3.4274
Epoch: 039/200 | Batch 0300/0462 | Cost: 3.4601
Epoch: 039/200 | Batch 0350/0462 | Cost: 3.4371
Epoch: 039/200 | Batch 0400/0462 | Cost: 3.4190
Epoch: 039/200 | Batch 0450/0462 | Cost: 3.7147
MAE/RMSE: | Current Valid: 6.18/7.45 Ep. 38 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 93.63 min
Epoch: 040/200 | Batch 0000/0462 | Cost: 3.2496
Epoch: 040/200 | Batch 0050/0462 | Cost: 3.3981
Epoch: 040/200 | Batch 0100/0462 | Cost: 3.4128
Epoch: 040/200 | Batch 0150/0462 | Cost: 3.3578
Epoch: 040/200 | Batch 0200/0462 | Cost: 3.2717
Epoch: 040/200 | Batch 0250/0462 | Cost: 3.6765
Epoch: 040/200 | Batch 0300/0462 | Cost: 3.3960
Epoch: 040/200 | Batch 0350/0462 | Cost: 3.4115
Epoch: 040/200 | Batch 0400/0462 | Cost: 3.8513
Epoch: 040/200 | Batch 0450/0462 | Cost: 3.5128
MAE/RMSE: | Current Valid: 6.17/7.51 Ep. 39 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 95.66 min
Epoch: 041/200 | Batch 0000/0462 | Cost: 3.1644
Epoch: 041/200 | Batch 0050/0462 | Cost: 3.2926
Epoch: 041/200 | Batch 0100/0462 | Cost: 3.1384
Epoch: 041/200 | Batch 0150/0462 | Cost: 3.3452
Epoch: 041/200 | Batch 0200/0462 | Cost: 3.1607
Epoch: 041/200 | Batch 0250/0462 | Cost: 3.3582
Epoch: 041/200 | Batch 0300/0462 | Cost: 3.4165
Epoch: 041/200 | Batch 0350/0462 | Cost: 3.2270
Epoch: 041/200 | Batch 0400/0462 | Cost: 3.2455
Epoch: 041/200 | Batch 0450/0462 | Cost: 3.2782
MAE/RMSE: | Current Valid: 5.85/7.22 Ep. 40 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 98.06 min
Epoch: 042/200 | Batch 0000/0462 | Cost: 3.1446
Epoch: 042/200 | Batch 0050/0462 | Cost: 3.1716
Epoch: 042/200 | Batch 0100/0462 | Cost: 3.0633
Epoch: 042/200 | Batch 0150/0462 | Cost: 3.1916
Epoch: 042/200 | Batch 0200/0462 | Cost: 3.1787
Epoch: 042/200 | Batch 0250/0462 | Cost: 3.1410
Epoch: 042/200 | Batch 0300/0462 | Cost: 3.2862
Epoch: 042/200 | Batch 0350/0462 | Cost: 3.2626
Epoch: 042/200 | Batch 0400/0462 | Cost: 3.3172
Epoch: 042/200 | Batch 0450/0462 | Cost: 3.3936
MAE/RMSE: | Current Valid: 5.60/6.96 Ep. 41 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 100.50 min
Epoch: 043/200 | Batch 0000/0462 | Cost: 3.1773
Epoch: 043/200 | Batch 0050/0462 | Cost: 3.0996
Epoch: 043/200 | Batch 0100/0462 | Cost: 2.9100
Epoch: 043/200 | Batch 0150/0462 | Cost: 3.0869
Epoch: 043/200 | Batch 0200/0462 | Cost: 3.0968
Epoch: 043/200 | Batch 0250/0462 | Cost: 3.0283
Epoch: 043/200 | Batch 0300/0462 | Cost: 3.1900
Epoch: 043/200 | Batch 0350/0462 | Cost: 2.9187
Epoch: 043/200 | Batch 0400/0462 | Cost: 3.2074
Epoch: 043/200 | Batch 0450/0462 | Cost: 3.7050
MAE/RMSE: | Current Valid: 6.01/7.27 Ep. 42 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 103.01 min
Epoch: 044/200 | Batch 0000/0462 | Cost: 3.1638
Epoch: 044/200 | Batch 0050/0462 | Cost: 3.0699
Epoch: 044/200 | Batch 0100/0462 | Cost: 3.3578
Epoch: 044/200 | Batch 0150/0462 | Cost: 3.1927
Epoch: 044/200 | Batch 0200/0462 | Cost: 3.0716
Epoch: 044/200 | Batch 0250/0462 | Cost: 3.1457
Epoch: 044/200 | Batch 0300/0462 | Cost: 3.1490
Epoch: 044/200 | Batch 0350/0462 | Cost: 3.2332
Epoch: 044/200 | Batch 0400/0462 | Cost: 3.1211
Epoch: 044/200 | Batch 0450/0462 | Cost: 3.0940
MAE/RMSE: | Current Valid: 6.26/7.61 Ep. 43 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 105.53 min
Epoch: 045/200 | Batch 0000/0462 | Cost: 2.9142
Epoch: 045/200 | Batch 0050/0462 | Cost: 2.8450
Epoch: 045/200 | Batch 0100/0462 | Cost: 2.8345
Epoch: 045/200 | Batch 0150/0462 | Cost: 3.1785
Epoch: 045/200 | Batch 0200/0462 | Cost: 2.6845
Epoch: 045/200 | Batch 0250/0462 | Cost: 2.9759
Epoch: 045/200 | Batch 0300/0462 | Cost: 3.2289
Epoch: 045/200 | Batch 0350/0462 | Cost: 2.9809
Epoch: 045/200 | Batch 0400/0462 | Cost: 2.8923
Epoch: 045/200 | Batch 0450/0462 | Cost: 2.7921
MAE/RMSE: | Current Valid: 5.53/6.90 Ep. 44 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 107.91 min
Epoch: 046/200 | Batch 0000/0462 | Cost: 3.0193
Epoch: 046/200 | Batch 0050/0462 | Cost: 3.0822
Epoch: 046/200 | Batch 0100/0462 | Cost: 2.8617
Epoch: 046/200 | Batch 0150/0462 | Cost: 2.9230
Epoch: 046/200 | Batch 0200/0462 | Cost: 3.1316
Epoch: 046/200 | Batch 0250/0462 | Cost: 2.9872
Epoch: 046/200 | Batch 0300/0462 | Cost: 2.9819
Epoch: 046/200 | Batch 0350/0462 | Cost: 3.1816
Epoch: 046/200 | Batch 0400/0462 | Cost: 3.0146
Epoch: 046/200 | Batch 0450/0462 | Cost: 3.3087
MAE/RMSE: | Current Valid: 6.14/7.51 Ep. 45 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 110.35 min
Epoch: 047/200 | Batch 0000/0462 | Cost: 2.8069
Epoch: 047/200 | Batch 0050/0462 | Cost: 3.1256
Epoch: 047/200 | Batch 0100/0462 | Cost: 2.8036
Epoch: 047/200 | Batch 0150/0462 | Cost: 2.9489
Epoch: 047/200 | Batch 0200/0462 | Cost: 2.8836
Epoch: 047/200 | Batch 0250/0462 | Cost: 2.8470
Epoch: 047/200 | Batch 0300/0462 | Cost: 2.9120
Epoch: 047/200 | Batch 0350/0462 | Cost: 2.9230
Epoch: 047/200 | Batch 0400/0462 | Cost: 3.1171
Epoch: 047/200 | Batch 0450/0462 | Cost: 2.8779
MAE/RMSE: | Current Valid: 5.78/7.09 Ep. 46 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 112.81 min
Epoch: 048/200 | Batch 0000/0462 | Cost: 2.8829
Epoch: 048/200 | Batch 0050/0462 | Cost: 2.6968
Epoch: 048/200 | Batch 0100/0462 | Cost: 2.9481
Epoch: 048/200 | Batch 0150/0462 | Cost: 2.6487
Epoch: 048/200 | Batch 0200/0462 | Cost: 2.8108
Epoch: 048/200 | Batch 0250/0462 | Cost: 2.7331
Epoch: 048/200 | Batch 0300/0462 | Cost: 2.7918
Epoch: 048/200 | Batch 0350/0462 | Cost: 2.9719
Epoch: 048/200 | Batch 0400/0462 | Cost: 2.7147
Epoch: 048/200 | Batch 0450/0462 | Cost: 2.7871
MAE/RMSE: | Current Valid: 5.98/7.30 Ep. 47 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 115.31 min
Epoch: 049/200 | Batch 0000/0462 | Cost: 2.6983
Epoch: 049/200 | Batch 0050/0462 | Cost: 2.6629
Epoch: 049/200 | Batch 0100/0462 | Cost: 2.8700
Epoch: 049/200 | Batch 0150/0462 | Cost: 2.8005
Epoch: 049/200 | Batch 0200/0462 | Cost: 2.7400
Epoch: 049/200 | Batch 0250/0462 | Cost: 2.7841
Epoch: 049/200 | Batch 0300/0462 | Cost: 2.8286
Epoch: 049/200 | Batch 0350/0462 | Cost: 2.7836
Epoch: 049/200 | Batch 0400/0462 | Cost: 2.9644
Epoch: 049/200 | Batch 0450/0462 | Cost: 2.8127
MAE/RMSE: | Current Valid: 5.63/6.95 Ep. 48 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 117.80 min
Epoch: 050/200 | Batch 0000/0462 | Cost: 2.8718
Epoch: 050/200 | Batch 0050/0462 | Cost: 2.8870
Epoch: 050/200 | Batch 0100/0462 | Cost: 2.8564
Epoch: 050/200 | Batch 0150/0462 | Cost: 2.6041
Epoch: 050/200 | Batch 0200/0462 | Cost: 2.8289
Epoch: 050/200 | Batch 0250/0462 | Cost: 2.8502
Epoch: 050/200 | Batch 0300/0462 | Cost: 2.6838
Epoch: 050/200 | Batch 0350/0462 | Cost: 2.5628
Epoch: 050/200 | Batch 0400/0462 | Cost: 2.5741
Epoch: 050/200 | Batch 0450/0462 | Cost: 2.7845
MAE/RMSE: | Current Valid: 5.99/7.40 Ep. 49 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 120.13 min
Epoch: 051/200 | Batch 0000/0462 | Cost: 2.6889
Epoch: 051/200 | Batch 0050/0462 | Cost: 2.6727
Epoch: 051/200 | Batch 0100/0462 | Cost: 2.8545
Epoch: 051/200 | Batch 0150/0462 | Cost: 2.6167
Epoch: 051/200 | Batch 0200/0462 | Cost: 2.7815
Epoch: 051/200 | Batch 0250/0462 | Cost: 2.6052
Epoch: 051/200 | Batch 0300/0462 | Cost: 2.5807
Epoch: 051/200 | Batch 0350/0462 | Cost: 2.7697
Epoch: 051/200 | Batch 0400/0462 | Cost: 2.8369
Epoch: 051/200 | Batch 0450/0462 | Cost: 2.7226
MAE/RMSE: | Current Valid: 5.71/7.04 Ep. 50 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 122.65 min
Epoch: 052/200 | Batch 0000/0462 | Cost: 2.5052
Epoch: 052/200 | Batch 0050/0462 | Cost: 2.6282
Epoch: 052/200 | Batch 0100/0462 | Cost: 2.7176
Epoch: 052/200 | Batch 0150/0462 | Cost: 2.5760
Epoch: 052/200 | Batch 0200/0462 | Cost: 2.5846
Epoch: 052/200 | Batch 0250/0462 | Cost: 2.5869
Epoch: 052/200 | Batch 0300/0462 | Cost: 2.8765
Epoch: 052/200 | Batch 0350/0462 | Cost: 2.6309
Epoch: 052/200 | Batch 0400/0462 | Cost: 2.6966
Epoch: 052/200 | Batch 0450/0462 | Cost: 2.6112
MAE/RMSE: | Current Valid: 5.86/7.21 Ep. 51 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 125.15 min
Epoch: 053/200 | Batch 0000/0462 | Cost: 2.6363
Epoch: 053/200 | Batch 0050/0462 | Cost: 2.6382
Epoch: 053/200 | Batch 0100/0462 | Cost: 2.7221
Epoch: 053/200 | Batch 0150/0462 | Cost: 2.5292
Epoch: 053/200 | Batch 0200/0462 | Cost: 2.4989
Epoch: 053/200 | Batch 0250/0462 | Cost: 2.5571
Epoch: 053/200 | Batch 0300/0462 | Cost: 2.7658
Epoch: 053/200 | Batch 0350/0462 | Cost: 2.7200
Epoch: 053/200 | Batch 0400/0462 | Cost: 2.5633
Epoch: 053/200 | Batch 0450/0462 | Cost: 2.4953
MAE/RMSE: | Current Valid: 5.35/6.69 Ep. 52 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 127.58 min
Epoch: 054/200 | Batch 0000/0462 | Cost: 2.3990
Epoch: 054/200 | Batch 0050/0462 | Cost: 2.5119
Epoch: 054/200 | Batch 0100/0462 | Cost: 2.6408
Epoch: 054/200 | Batch 0150/0462 | Cost: 2.5347
Epoch: 054/200 | Batch 0200/0462 | Cost: 2.7802
Epoch: 054/200 | Batch 0250/0462 | Cost: 2.7288
Epoch: 054/200 | Batch 0300/0462 | Cost: 2.5729
Epoch: 054/200 | Batch 0350/0462 | Cost: 2.6554
Epoch: 054/200 | Batch 0400/0462 | Cost: 2.5431
Epoch: 054/200 | Batch 0450/0462 | Cost: 2.5837
MAE/RMSE: | Current Valid: 6.20/7.52 Ep. 53 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 130.09 min
Epoch: 055/200 | Batch 0000/0462 | Cost: 2.5426
Epoch: 055/200 | Batch 0050/0462 | Cost: 2.6281
Epoch: 055/200 | Batch 0100/0462 | Cost: 2.7048
Epoch: 055/200 | Batch 0150/0462 | Cost: 2.7594
Epoch: 055/200 | Batch 0200/0462 | Cost: 2.3494
Epoch: 055/200 | Batch 0250/0462 | Cost: 2.4520
Epoch: 055/200 | Batch 0300/0462 | Cost: 2.5785
Epoch: 055/200 | Batch 0350/0462 | Cost: 2.3636
Epoch: 055/200 | Batch 0400/0462 | Cost: 2.4804
Epoch: 055/200 | Batch 0450/0462 | Cost: 2.6815
MAE/RMSE: | Current Valid: 6.06/7.43 Ep. 54 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 132.59 min
Epoch: 056/200 | Batch 0000/0462 | Cost: 2.4366
Epoch: 056/200 | Batch 0050/0462 | Cost: 2.6185
Epoch: 056/200 | Batch 0100/0462 | Cost: 2.4292
Epoch: 056/200 | Batch 0150/0462 | Cost: 2.5565
Epoch: 056/200 | Batch 0200/0462 | Cost: 2.5125
Epoch: 056/200 | Batch 0250/0462 | Cost: 2.5382
Epoch: 056/200 | Batch 0300/0462 | Cost: 2.5750
Epoch: 056/200 | Batch 0350/0462 | Cost: 2.4431
Epoch: 056/200 | Batch 0400/0462 | Cost: 2.6076
Epoch: 056/200 | Batch 0450/0462 | Cost: 2.5548
MAE/RMSE: | Current Valid: 6.18/7.49 Ep. 55 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 135.07 min
Epoch: 057/200 | Batch 0000/0462 | Cost: 2.3914
Epoch: 057/200 | Batch 0050/0462 | Cost: 2.2976
Epoch: 057/200 | Batch 0100/0462 | Cost: 2.3550
Epoch: 057/200 | Batch 0150/0462 | Cost: 2.3513
Epoch: 057/200 | Batch 0200/0462 | Cost: 2.5892
Epoch: 057/200 | Batch 0250/0462 | Cost: 2.4061
Epoch: 057/200 | Batch 0300/0462 | Cost: 2.4997
Epoch: 057/200 | Batch 0350/0462 | Cost: 2.3914
Epoch: 057/200 | Batch 0400/0462 | Cost: 2.6129
Epoch: 057/200 | Batch 0450/0462 | Cost: 2.6412
MAE/RMSE: | Current Valid: 5.39/6.72 Ep. 56 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 137.53 min
Epoch: 058/200 | Batch 0000/0462 | Cost: 2.4739
Epoch: 058/200 | Batch 0050/0462 | Cost: 2.4091
Epoch: 058/200 | Batch 0100/0462 | Cost: 2.2948
Epoch: 058/200 | Batch 0150/0462 | Cost: 2.1837
Epoch: 058/200 | Batch 0200/0462 | Cost: 2.4204
Epoch: 058/200 | Batch 0250/0462 | Cost: 2.3665
Epoch: 058/200 | Batch 0300/0462 | Cost: 2.4655
Epoch: 058/200 | Batch 0350/0462 | Cost: 2.3592
Epoch: 058/200 | Batch 0400/0462 | Cost: 2.4234
Epoch: 058/200 | Batch 0450/0462 | Cost: 2.4229
MAE/RMSE: | Current Valid: 6.07/7.41 Ep. 57 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 140.05 min
Epoch: 059/200 | Batch 0000/0462 | Cost: 2.2239
Epoch: 059/200 | Batch 0050/0462 | Cost: 2.3257
Epoch: 059/200 | Batch 0100/0462 | Cost: 2.3862
Epoch: 059/200 | Batch 0150/0462 | Cost: 2.3756
Epoch: 059/200 | Batch 0200/0462 | Cost: 2.2859
Epoch: 059/200 | Batch 0250/0462 | Cost: 2.6470
Epoch: 059/200 | Batch 0300/0462 | Cost: 2.6725
Epoch: 059/200 | Batch 0350/0462 | Cost: 2.5825
Epoch: 059/200 | Batch 0400/0462 | Cost: 2.4529
Epoch: 059/200 | Batch 0450/0462 | Cost: 2.4999
MAE/RMSE: | Current Valid: 6.06/7.38 Ep. 58 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 142.41 min
Epoch: 060/200 | Batch 0000/0462 | Cost: 2.3234
Epoch: 060/200 | Batch 0050/0462 | Cost: 2.4194
Epoch: 060/200 | Batch 0100/0462 | Cost: 2.3613
Epoch: 060/200 | Batch 0150/0462 | Cost: 2.4541
Epoch: 060/200 | Batch 0200/0462 | Cost: 2.4836
Epoch: 060/200 | Batch 0250/0462 | Cost: 2.4190
Epoch: 060/200 | Batch 0300/0462 | Cost: 2.3042
Epoch: 060/200 | Batch 0350/0462 | Cost: 2.3594
Epoch: 060/200 | Batch 0400/0462 | Cost: 2.3566
Epoch: 060/200 | Batch 0450/0462 | Cost: 2.2587
MAE/RMSE: | Current Valid: 5.53/6.88 Ep. 59 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 144.43 min
Epoch: 061/200 | Batch 0000/0462 | Cost: 2.3821
Epoch: 061/200 | Batch 0050/0462 | Cost: 2.3342
Epoch: 061/200 | Batch 0100/0462 | Cost: 2.1742
Epoch: 061/200 | Batch 0150/0462 | Cost: 2.3158
Epoch: 061/200 | Batch 0200/0462 | Cost: 2.3701
Epoch: 061/200 | Batch 0250/0462 | Cost: 2.3432
Epoch: 061/200 | Batch 0300/0462 | Cost: 2.2326
Epoch: 061/200 | Batch 0350/0462 | Cost: 2.6273
Epoch: 061/200 | Batch 0400/0462 | Cost: 2.4548
Epoch: 061/200 | Batch 0450/0462 | Cost: 2.4583
MAE/RMSE: | Current Valid: 5.79/7.10 Ep. 60 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 146.46 min
Epoch: 062/200 | Batch 0000/0462 | Cost: 2.3769
Epoch: 062/200 | Batch 0050/0462 | Cost: 2.3453
Epoch: 062/200 | Batch 0100/0462 | Cost: 2.3487
Epoch: 062/200 | Batch 0150/0462 | Cost: 2.2480
Epoch: 062/200 | Batch 0200/0462 | Cost: 2.3004
Epoch: 062/200 | Batch 0250/0462 | Cost: 2.2606
Epoch: 062/200 | Batch 0300/0462 | Cost: 2.3256
Epoch: 062/200 | Batch 0350/0462 | Cost: 2.1707
Epoch: 062/200 | Batch 0400/0462 | Cost: 2.2121
Epoch: 062/200 | Batch 0450/0462 | Cost: 2.4304
MAE/RMSE: | Current Valid: 6.18/7.53 Ep. 61 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 148.50 min
Epoch: 063/200 | Batch 0000/0462 | Cost: 2.2800
Epoch: 063/200 | Batch 0050/0462 | Cost: 2.0891
Epoch: 063/200 | Batch 0100/0462 | Cost: 2.2087
Epoch: 063/200 | Batch 0150/0462 | Cost: 2.2445
Epoch: 063/200 | Batch 0200/0462 | Cost: 2.3208
Epoch: 063/200 | Batch 0250/0462 | Cost: 2.3479
Epoch: 063/200 | Batch 0300/0462 | Cost: 2.2284
Epoch: 063/200 | Batch 0350/0462 | Cost: 2.1810
Epoch: 063/200 | Batch 0400/0462 | Cost: 2.4639
Epoch: 063/200 | Batch 0450/0462 | Cost: 2.3016
MAE/RMSE: | Current Valid: 6.02/7.34 Ep. 62 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 150.54 min
Epoch: 064/200 | Batch 0000/0462 | Cost: 2.2255
Epoch: 064/200 | Batch 0050/0462 | Cost: 2.5334
Epoch: 064/200 | Batch 0100/0462 | Cost: 2.3326
Epoch: 064/200 | Batch 0150/0462 | Cost: 2.2204
Epoch: 064/200 | Batch 0200/0462 | Cost: 2.2805
Epoch: 064/200 | Batch 0250/0462 | Cost: 2.0890
Epoch: 064/200 | Batch 0300/0462 | Cost: 2.2685
Epoch: 064/200 | Batch 0350/0462 | Cost: 2.1855
Epoch: 064/200 | Batch 0400/0462 | Cost: 2.3934
Epoch: 064/200 | Batch 0450/0462 | Cost: 2.4129
MAE/RMSE: | Current Valid: 6.05/7.33 Ep. 63 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 152.59 min
Epoch: 065/200 | Batch 0000/0462 | Cost: 2.2273
Epoch: 065/200 | Batch 0050/0462 | Cost: 2.0995
Epoch: 065/200 | Batch 0100/0462 | Cost: 2.4717
Epoch: 065/200 | Batch 0150/0462 | Cost: 2.3455
Epoch: 065/200 | Batch 0200/0462 | Cost: 2.1573
Epoch: 065/200 | Batch 0250/0462 | Cost: 2.1859
Epoch: 065/200 | Batch 0300/0462 | Cost: 2.5023
Epoch: 065/200 | Batch 0350/0462 | Cost: 2.1956
Epoch: 065/200 | Batch 0400/0462 | Cost: 2.2526
Epoch: 065/200 | Batch 0450/0462 | Cost: 2.1588
MAE/RMSE: | Current Valid: 5.53/6.87 Ep. 64 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 154.63 min
Epoch: 066/200 | Batch 0000/0462 | Cost: 2.1386
Epoch: 066/200 | Batch 0050/0462 | Cost: 2.0403
Epoch: 066/200 | Batch 0100/0462 | Cost: 2.1906
Epoch: 066/200 | Batch 0150/0462 | Cost: 2.2519
Epoch: 066/200 | Batch 0200/0462 | Cost: 2.0951
Epoch: 066/200 | Batch 0250/0462 | Cost: 2.2268
Epoch: 066/200 | Batch 0300/0462 | Cost: 2.2325
Epoch: 066/200 | Batch 0350/0462 | Cost: 2.3307
Epoch: 066/200 | Batch 0400/0462 | Cost: 2.1528
Epoch: 066/200 | Batch 0450/0462 | Cost: 2.1903
MAE/RMSE: | Current Valid: 5.61/6.89 Ep. 65 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 156.82 min
Epoch: 067/200 | Batch 0000/0462 | Cost: 2.5632
Epoch: 067/200 | Batch 0050/0462 | Cost: 2.0805
Epoch: 067/200 | Batch 0100/0462 | Cost: 2.2272
Epoch: 067/200 | Batch 0150/0462 | Cost: 2.2192
Epoch: 067/200 | Batch 0200/0462 | Cost: 2.0704
Epoch: 067/200 | Batch 0250/0462 | Cost: 2.3832
Epoch: 067/200 | Batch 0300/0462 | Cost: 2.0676
Epoch: 067/200 | Batch 0350/0462 | Cost: 2.2202
Epoch: 067/200 | Batch 0400/0462 | Cost: 2.1440
Epoch: 067/200 | Batch 0450/0462 | Cost: 2.2497
MAE/RMSE: | Current Valid: 5.72/7.09 Ep. 66 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 159.38 min
Epoch: 068/200 | Batch 0000/0462 | Cost: 2.1376
Epoch: 068/200 | Batch 0050/0462 | Cost: 2.1941
Epoch: 068/200 | Batch 0100/0462 | Cost: 2.4414
Epoch: 068/200 | Batch 0150/0462 | Cost: 2.0114
Epoch: 068/200 | Batch 0200/0462 | Cost: 2.1734
Epoch: 068/200 | Batch 0250/0462 | Cost: 2.1739
Epoch: 068/200 | Batch 0300/0462 | Cost: 2.2236
Epoch: 068/200 | Batch 0350/0462 | Cost: 2.0760
Epoch: 068/200 | Batch 0400/0462 | Cost: 2.1099
Epoch: 068/200 | Batch 0450/0462 | Cost: 2.2229
MAE/RMSE: | Current Valid: 5.89/7.25 Ep. 67 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 161.91 min
Epoch: 069/200 | Batch 0000/0462 | Cost: 1.9874
Epoch: 069/200 | Batch 0050/0462 | Cost: 1.9651
Epoch: 069/200 | Batch 0100/0462 | Cost: 2.1831
Epoch: 069/200 | Batch 0150/0462 | Cost: 2.1825
Epoch: 069/200 | Batch 0200/0462 | Cost: 2.0747
Epoch: 069/200 | Batch 0250/0462 | Cost: 2.0550
Epoch: 069/200 | Batch 0300/0462 | Cost: 2.1661
Epoch: 069/200 | Batch 0350/0462 | Cost: 2.2313
Epoch: 069/200 | Batch 0400/0462 | Cost: 1.9457
Epoch: 069/200 | Batch 0450/0462 | Cost: 2.1288
MAE/RMSE: | Current Valid: 5.95/7.32 Ep. 68 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 164.38 min
Epoch: 070/200 | Batch 0000/0462 | Cost: 2.1631
Epoch: 070/200 | Batch 0050/0462 | Cost: 2.0826
Epoch: 070/200 | Batch 0100/0462 | Cost: 2.1576
Epoch: 070/200 | Batch 0150/0462 | Cost: 2.0989
Epoch: 070/200 | Batch 0200/0462 | Cost: 2.2017
Epoch: 070/200 | Batch 0250/0462 | Cost: 2.0467
Epoch: 070/200 | Batch 0300/0462 | Cost: 2.1589
Epoch: 070/200 | Batch 0350/0462 | Cost: 2.2581
Epoch: 070/200 | Batch 0400/0462 | Cost: 2.0013
Epoch: 070/200 | Batch 0450/0462 | Cost: 2.4237
MAE/RMSE: | Current Valid: 5.73/7.07 Ep. 69 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 166.90 min
Epoch: 071/200 | Batch 0000/0462 | Cost: 2.0802
Epoch: 071/200 | Batch 0050/0462 | Cost: 1.9974
Epoch: 071/200 | Batch 0100/0462 | Cost: 2.0275
Epoch: 071/200 | Batch 0150/0462 | Cost: 1.9944
Epoch: 071/200 | Batch 0200/0462 | Cost: 2.1149
Epoch: 071/200 | Batch 0250/0462 | Cost: 1.9048
Epoch: 071/200 | Batch 0300/0462 | Cost: 2.0979
Epoch: 071/200 | Batch 0350/0462 | Cost: 2.0599
Epoch: 071/200 | Batch 0400/0462 | Cost: 2.1254
Epoch: 071/200 | Batch 0450/0462 | Cost: 2.2131
MAE/RMSE: | Current Valid: 6.15/7.54 Ep. 70 | Best Valid : 5.31/6.62 Ep. 19
Time elapsed: 169.29 min
Epoch: 072/200 | Batch 0000/0462 | Cost: 2.0851
